LOC;VEH_SER_NO;INSP_COMT;TS_LOAD;FOUND_INSP_TEAM;RESP_INSP_TEAM;RESP_INSP_OPRUNT
017;USH564;Barcu bve ba bat.;2017-03-08 06:05:49.976000;507;;
017;USH564;Burna beu.;2017-03-08 06:06:13.944000;507;;
017;NKM173;Bquis bad.;2017-03-08 06:06:19.828000;513;;
017;XFN395;Beget but ba bdis bmetus bnunc bquam beni ba beu bmi ba.;2017-03-08 06:06:48.645000;409;;
017;USH564;Beros bin ba bmi ba bid.;2017-03-08 06:07:02.537000;507;;
017;XFN395;Bnunc beu.;2017-03-08 06:07:08.793000;409;;
017;SIW958;Bdiam bat ba ba begestas bnec bve.;2017-03-08 06:07:44.998000;629;;
017;SIW958;Borci bet ba bdiam belit bplatea bdui ba.;2017-03-08 06:08:16.895000;629;;
017;SIW958;Bcras bat.;2017-03-08 06:08:45.491000;629;;
017;DVM139;Beros bmi beu bneque ba bcum borci.;2017-03-08 06:08:46.507000;517;507;500
017;ERC382;Berat bin ba btortor ba ba bornare bante but ba ba blectus but ba.;2017-03-08 06:08:48.631000;205;;100
017;SIW958;Bnisi bad ba ba ba ba bnetus bvehicula bcurae.;2017-03-08 06:09:18.341000;629;;
017;DVM139;Bpede but bfeugiat baugue bnibh blibero bdonec bper bhac.;2017-03-08 06:09:24.801000;517;;
017;SIW958;Bnisl bin ba bdis bid barcu bpurus beni bnec bmassa.;2017-03-08 06:09:40.842000;629;;
017;XLW275;Bcras but ba belit bnetus bvel ba belit ba ba ba bleo bper bmollis.;2017-03-08 06:10:33.080000;515;;
017;XLW275;Burna bat bpretium bmetus ba ba btempor bridiculus ba bligula bsit bet.;2017-03-08 06:11:16.912000;515;503;500
017;DVM139;Burna but bad bvel bdolor.;2017-03-08 06:11:47.569000;517;309;300
017;OTS758;Bdiam bmi bin bet.;2017-03-08 06:11:59.378000;515;;
017;TPJ583;Bcras bid ba bligula bfacilisi ba.;2017-03-08 06:12:00.441000;517;;
017;OTS758;Beget bmi bet bnetus ba ba but ba.;2017-03-08 06:12:22.042000;515;;
017;AJF195;Bnunc beu.;2017-03-08 06:12:53.183000;511;;
017;DZV145;Bnibh bat ba ba bsapien betiam.;2017-03-08 06:12:59.626000;513;;
017;XLW275;Barcu bin ba bsit bauctor bin bac beu bat bnon bmaecenas bmi baenean brisus.;2017-03-08 06:13:00.701000;515;503;500
017;DVM139;Burna bmi bad ba beu ba bquam bfusce bat bnulla btaciti ba ba.;2017-03-08 06:13:01.158000;517;503;500
017;XWK825;Bnisl bat.;2017-03-08 06:13:03.873000;629;;
017;JYL728;Bpede bmi ba bpede ba.;2017-03-08 06:13:12.525000;515;;
017;XLW275;Burna beu.;2017-03-08 06:13:34.924000;515;;
017;TRL028;Bpede bmi ba beu ba bvarius bpede bmi bnibh but ba bvel ba best benim.;2017-03-08 06:13:44.490000;409;;
017;AJF195;Burna bve ba beu bodio bdis ba bhac belit ba.;2017-03-08 06:13:50.836000;511;;
017;QBG963;Bnibh but ba ba bquis bornare.;2017-03-08 06:14:06.393000;107;;
017;TRL028;Bamet bet ba ba but blibero ba bprimis ba bmattis ba.;2017-03-08 06:14:19.374000;409;;
017;TPJ583;Bamet bac.;2017-03-08 06:14:19.649000;517;;
017;DVM139;Bnibh bad ba ba btempus bnon bmagna brhoncus bper bat ba bsemper ba ba ba.;2017-03-08 06:14:20.251000;517;;
017;TRL028;Bduis bac bmi bhac btortor betiam bid ba berat ba.;2017-03-08 06:14:38.316000;409;;
017;DVM139;Bnisi but bodio bcum ba ba bhac bdiam bpede bdictum ba ba bid.;2017-03-08 06:15:22.631000;517;503;500
017;ALE837;Belit bve ba baptent beu bmassa ba bmollis beni bporta benim betiam bvel.;2017-03-08 06:15:50.495000;413;;
017;NKE126;Barcu bin.;2017-03-08 06:17:02.703000;409;;
017;OSR174;Bnisl bad ba bin ba ba bquam ba ba bin.;2017-03-08 06:17:54.656000;629;;
017;PMN417;Bquis bin bet ba ba bve ba ba blibero bin.;2017-03-08 06:18:28.406000;209;;
017;DVM139;Bdiam bid ba ba bmi bet bdui bnec beros bnibh ba ba bac baptent.;2017-03-08 06:18:53.542000;517;501;500
017;OSR174;Beros bac ba.;2017-03-08 06:19:19.745000;629;;
017;AJF195;Bnunc bad.;2017-03-08 06:19:50.877000;511;;
017;QBG963;Bquis beu ba bin ba bin bdonec.;2017-03-08 06:20:45.719000;107;;
017;CJQ075;Bduis bet ba bcum.;2017-03-08 06:21:11.950000;507;;
017;CJQ075;Bnisl bad ba best.;2017-03-08 06:21:25.542000;507;;
017;TEP325;Bnisi bve ba bfelis bad ba.;2017-03-08 06:21:28.614000;409;;
017;ELJ539;Bdiam bac ba ba.;2017-03-08 06:21:35.522000;629;;
017;CJQ075;Barcu bid ba.;2017-03-08 06:21:42.395000;507;;
017;ELJ539;Beget bad ba beu bpede bmagnis.;2017-03-08 06:21:55.304000;629;;
017;TEP325;Burna but ba ba bhac ba ba bsociis.;2017-03-08 06:21:58.033000;409;;
017;CJQ075;Belit bac ba bmi.;2017-03-08 06:22:03.485000;507;;
017;OTX594;Bnisi bve.;2017-03-08 06:22:03.917000;629;;
017;GPJ498;Berat bet ba ba bleo ba ba brutrum bnon.;2017-03-08 06:22:12.056000;517;505;500
017;ZDI213;Berat but.;2017-03-08 06:22:15.115000;209;;
017;ELJ539;Benim beu ba ba ba ba.;2017-03-08 06:22:17.987000;629;;
017;CJQ075;Benim bin bnonummy borci ba ba bvarius ba beros ba ba bcum beni bdonec bsagittis.;2017-03-08 06:22:22.530000;507;;
017;TEP325;Bdiam but ba.;2017-03-08 06:22:28.996000;409;;
017;ELJ539;Bodio bmi.;2017-03-08 06:22:36.003000;629;;
017;TEP325;Bpede bid ba bmalesuada bodio bid ba.;2017-03-08 06:22:50.749000;409;;
017;GPJ498;Bcras bmi.;2017-03-08 06:23:11.182000;517;509;500
017;TEP325;Burna bat ba bad bproin bmagnis bin bmassa ba ba ba.;2017-03-08 06:23:19.589000;409;;
017;DZV145;Bnisl beu ba ba bfacilisis ba bad ba bdis bcurae bmattis bfusce.;2017-03-08 06:23:25.962000;513;;
017;TEP325;Beros bat ba ba blectus bat bmollis ba ba ba.;2017-03-08 06:23:46.500000;409;;
017;ELJ539;Bamet bet ba.;2017-03-08 06:24:03.152000;629;;
017;ZHB578;Beget beu ba ba bad bat but bmus bdis bat ba.;2017-03-08 06:24:24.430000;629;;
017;ELJ539;Bodio bmi ba bturpis ba.;2017-03-08 06:24:27.665000;629;;
017;QBG963;Bduis beu bnisi bmorbi bet ba brutrum bad.;2017-03-08 06:24:46.874000;107;;
017;ALE837;Bnisi bad ba bvolutpat bconsectetuer bcras ba beu.;2017-03-08 06:25:23.713000;209;;
017;ZHB578;Bnunc bid bfeugiat bnetus bid btempor.;2017-03-08 06:25:35.991000;629;;
017;QBG963;Borci bad bmi.;2017-03-08 06:26:56.590000;107;;
017;KMA503;Beget bad.;2017-03-08 06:27:00.532000;413;;
017;NKE126;Beget bve ba ba ba bquam ba bad bproin.;2017-03-08 06:28:05.323000;409;;
017;YGL283;Bnunc bac ba bmus btortor ba beni ba.;2017-03-08 06:28:21.214000;205;;
017;NKE126;Beros bat.;2017-03-08 06:28:30.883000;409;;
017;YDL247;Bnisl bid ba bmi bsed bid.;2017-03-08 06:30:01.222000;507;;
017;YDL247;Bnunc beu ba ba bquam.;2017-03-08 06:30:17.211000;507;;
017;YDL247;Bamet bac ba bturpis ba ba ba beni bquis bodio ba bnetus ba bnon beros.;2017-03-08 06:30:33.208000;507;;
017;YDL247;Borci bin ba bmetus bturpis ba bnascetur bduis ba bnec bper bad bodio bet.;2017-03-08 06:30:51.405000;507;;
017;LEA891;Belit bac ba but bdui bad bfusce beu.;2017-03-08 06:31:01.453000;629;;
017;YDL247;Bante bac ba bat ba ba bnec.;2017-03-08 06:31:10.625000;507;;
017;LEA891;Bquis bmi ba ba bfelis bpraesent blacus.;2017-03-08 06:31:19.144000;629;;
017;YDL247;Bquis bmi ba ba ba bamet bad.;2017-03-08 06:31:28.983000;507;;
017;QBG963;Bduis bad ba btellus but ba.;2017-03-08 06:31:43.091000;107;;
017;YDL247;Burna bad ba.;2017-03-08 06:31:43.821000;507;;
017;YDL247;Bnibh bat bquisque ba bet bat bplatea.;2017-03-08 06:32:00.333000;507;;
017;YDL247;Burna bid ba.;2017-03-08 06:32:21.521000;507;;
017;LEA891;Bamet bac ba ba bet ba bnec.;2017-03-08 06:32:26.407000;629;;
017;INW067;Barcu but bmi bleo bat ba borci bdis bmi bjusto bad.;2017-03-08 06:32:27.361000;515;;
017;ALE837;Berat bac beu ba.;2017-03-08 06:33:09.229000;209;;
017;INW067;Burna bve binteger binceptos beni ba.;2017-03-08 06:33:14.746000;515;;
017;LEA891;Burna bve.;2017-03-08 06:34:09.464000;629;;
017;PMG926;Bnunc bad.;2017-03-08 06:34:38.205000;513;;
017;ERC382;Bnunc beu.;2017-03-08 06:34:45.803000;409;;
017;PMG926;Bquam beu.;2017-03-08 06:35:14.299000;513;;
017;LEA891;Bpede bat ba ba bipsum ba bclass ba.;2017-03-08 06:35:23.666000;629;;
017;PMG926;Beget bat ba bet bfelis beu ba ba bornare bplacerat.;2017-03-08 06:35:37.911000;513;;
017;YDL247;Bdiam bve ba bodio ba bmi bornare ba bmus.;2017-03-08 06:35:41.607000;507;;
017;OTX594;Bnisl bve ba bid.;2017-03-08 06:36:18.514000;515;;
017;LEA891;Belit bve.;2017-03-08 06:37:03.739000;629;;
017;IFP328;Berat bid ba bluctus ba bac ba.;2017-03-08 06:37:12.537000;607;;
017;FMU279;Beros beu ba ba ba ba bvitae ba.;2017-03-08 06:37:15.398000;409;;
017;SVP127;Bante bve bad ba bmus bplatea bmagna bper bquisque bmi ba belit ba.;2017-03-08 06:37:25.441000;629;;
017;FMU279;Beros beu.;2017-03-08 06:37:38.108000;409;;
017;IFP328;Bquam beu ba bhac.;2017-03-08 06:37:38.146000;607;;
017;LEA891;Burna bmi ba bvel bsuspendisse ba.;2017-03-08 06:37:51.565000;629;;
017;FMU279;Berat bad bet bnisl ba.;2017-03-08 06:37:59.030000;409;;
017;RAI572;Bnunc bac beu bve bper.;2017-03-08 06:38:04.294000;409;;
017;IFP328;Bante bid.;2017-03-08 06:38:08.273000;607;;
017;FMU279;Belit bad bet bid ba beros.;2017-03-08 06:38:28.079000;409;;
017;IFP328;Beget but.;2017-03-08 06:38:35.843000;607;;
017;LEA891;Bpede bet ba bnec ba bnam beget bpede bin ba.;2017-03-08 06:38:53.844000;629;;
017;IFP328;Bamet beu ba blitora bper ba ba benim.;2017-03-08 06:39:10.418000;607;;
017;YHB831;Bdiam bat.;2017-03-08 06:39:33.497000;517;;
017;TFX540;Belit bad.;2017-03-08 06:40:26.129000;413;;
017;YHB831;Bdiam bat beu bmi.;2017-03-08 06:40:38.518000;517;;
017;GQV369;Bnibh bet ba beni ba blectus.;2017-03-08 06:41:09.251000;409;;
017;YHB831;Bquis but bcubilia ba btempor bac.;2017-03-08 06:41:19.214000;517;;
017;QMA357;Beget bac ba ba ba belit ba bhac bat bpharetra ba bhac ba ba bmi.;2017-03-08 06:42:03.023000;409;;
017;QMA357;Bpede bac.;2017-03-08 06:42:24.169000;409;;
017;WTB963;Bpede bmi ba bcurae beros bid bad ba ba bpotenti bcum.;2017-03-08 06:44:04.991000;517;;
017;LTV094;Bante bet ba.;2017-03-08 06:44:44.168000;409;;
017;WQB451;Bpede bat ba.;2017-03-08 06:44:53.107000;209;;
017;ERC382;Bduis bad bve belit ba ba bvelit ba ba bnec.;2017-03-08 06:47:42.059000;409;;
017;GFM783;Burna bve ba.;2017-03-08 06:47:43.051000;507;;
017;GFM783;Bdiam bve bat bhac bac ba bornare bdui beni.;2017-03-08 06:48:00.454000;507;;
017;QDR380;Berat bad ba ba beu beros benim bdictum bmus.;2017-03-08 06:48:50.130000;513;273;200
017;WTB963;Bquis bmi bid ba bsem bsemper beni bvelit binteger.;2017-03-08 06:50:26.521000;517;;
017;LNW546;Bquam bet ba bplatea bmattis ba bamet ba ba.;2017-03-08 06:50:28.665000;107;;
017;RHX208;Bcras bid ba beni bviverra but ba.;2017-03-08 06:53:14.723000;409;;
017;QDR380;Bnibh bid.;2017-03-08 06:53:51.629000;513;;
017;QDR380;Bnibh bet ba ba ba bnonummy ba bid bcursus.;2017-03-08 06:54:12.989000;513;;
017;GOB710;Bnisl bat ba bsit bcum bac bsed ba.;2017-03-08 06:54:55.371000;511;;
017;SZP362;Borci but ba ba.;2017-03-08 06:55:05.063000;607;;
017;QDR380;Burna bid ba ba bid bcras benim.;2017-03-08 06:55:07.634000;513;209;200
017;FIX581;Bnunc bat ba ba.;2017-03-08 06:55:11.330000;629;;
017;SZP362;Bquis bid ba best ba ba ba bclass bturpis beni best bmi beget.;2017-03-08 06:55:34.780000;607;;
017;FIX581;Bamet beu ba bfames bfermentum.;2017-03-08 06:55:48.420000;629;;
017;QDR380;Berat but barcu ba ba bnam bmi benim ba ba.;2017-03-08 06:56:04.013000;513;;
017;SZP362;Bamet bat ba beu.;2017-03-08 06:56:07.674000;607;;
017;SZP362;Belit bat.;2017-03-08 06:56:48.346000;607;;
017;AJF195;Berat bad bmi.;2017-03-08 06:57:14.867000;515;;
017;FIX581;Borci bac ba.;2017-03-08 06:57:40.015000;629;;
017;AJF195;Bamet bmi.;2017-03-08 06:57:40.422000;515;;
017;QVP853;Bodio bat ba berat bve ba bsed.;2017-03-08 06:58:03.570000;629;;
017;FIX581;Beros bve ba bnunc ba ba ba ba.;2017-03-08 06:58:11.807000;629;;
017;FIX581;Bdiam bat but bmi beu ba ba.;2017-03-08 06:58:30.462000;629;;
017;AJF195;Bodio bac.;2017-03-08 06:58:49.728000;515;;
017;FIX581;Bduis bid ba bve ba ba.;2017-03-08 06:59:02.535000;629;;
017;TFX540;Bante bin ba beros.;2017-03-08 06:59:52.951000;209;;
017;GQV369;Belit bat bve bmi ba ba bmagnis ba ba ba bnibh.;2017-03-08 06:59:53.115000;409;;
017;LVP764;Bquis bet begestas bfacilisi bvel ba.;2017-03-08 07:00:46.635000;515;;
017;GQV369;Bduis bad.;2017-03-08 07:00:48.421000;409;;
017;GQV369;Bnisl bat bve.;2017-03-08 07:01:26.588000;409;;
017;PMN417;Bnisi bve ba bac bper ba bmorbi ba bnibh ba ba btorquent bcras.;2017-03-08 07:01:28.702000;509;409;400
017;TRL028;Burna bet ba ba ba bid ba but bmus beni ba.;2017-03-08 07:01:55.306000;413;;
017;GQV369;Belit bet ba brisus.;2017-03-08 07:02:05.940000;409;;
017;GQV369;Beget bad ba bneque bid.;2017-03-08 07:02:40.296000;409;;
017;TMZ629;Bnibh bad ba ba ba bvitae bduis bnostra ba blibero bat bsemper.;2017-03-08 07:02:43.803000;507;;
017;TMZ629;Borci bat ba bsapien bnec ba bve bmassa bet.;2017-03-08 07:03:13.362000;507;;
017;TMZ629;Bnunc bac ba bac ba ba bsem but bdolor.;2017-03-08 07:03:44.085000;507;;
017;EUZ386;Bquis bac.;2017-03-08 07:04:28.532000;509;409;400
017;NKM173;Bduis bat ba ba bsemper ba bsemper bad ba baenean ba.;2017-03-08 07:05:12.754000;517;;
017;TYA561;Bamet bad.;2017-03-08 07:05:33.444000;629;;
017;TYA561;Bduis bve ba bin.;2017-03-08 07:05:57.594000;629;;
017;TYA561;Berat bve ba ba ba beu ba ba.;2017-03-08 07:06:25.510000;629;;
017;NKM173;Bnibh bve bad bquis ba bsed ba bporta ba best.;2017-03-08 07:06:32.966000;517;;
017;QZB271;Bpede bmi bac ba ba bnisl ba bsit ba binteger bvarius bvehicula beu bleo bmi bac bdui.;2017-03-08 07:06:33.168000;409;;
017;TMZ629;Bnibh bet ba bvelit bnon but bmollis btaciti ba ba bin burna bsit bac ba bpede blibero ba.;2017-03-08 07:06:38.604000;507;;
017;TMZ629;Bduis beu bnunc bdui ba bmassa bamet bhendrerit bvel ba ba.;2017-03-08 07:07:03.987000;507;;
017;TEP325;Bduis but ba bnam bmorbi bblandit bturpis bbibendum bmi bnon.;2017-03-08 07:07:05.056000;413;;
017;NKM173;Bduis bet bgravida bproin.;2017-03-08 07:07:27.154000;517;;
017;TEP325;Bduis bid.;2017-03-08 07:07:29.012000;413;;
017;PMN417;Bcras bin ba bad.;2017-03-08 07:07:37.258000;509;;
017;TEP325;Belit beu ba bcursus bac bmattis bquam ba bcommodo bsem ba bquis.;2017-03-08 07:07:57.602000;413;;
017;XLW275;Bante bac ba bvel bligula ba ba.;2017-03-08 07:08:21.282000;515;;
017;NKM173;Beros bin.;2017-03-08 07:08:28.483000;517;;
017;TMZ629;Berat but.;2017-03-08 07:08:56.711000;507;;
017;XLW275;Bnisl bet but benim.;2017-03-08 07:08:57.921000;515;;
017;TMZ629;Burna but ba ba.;2017-03-08 07:09:12.905000;507;;
017;UBJ603;Beget bac bad bmus bnec bfames btempus bfames bporta ba bet ba baenean.;2017-03-08 07:09:26.968000;629;;
017;TMZ629;Bdiam bat bet.;2017-03-08 07:09:30.235000;507;;
017;UBJ603;Bnisl beu ba bhac bproin ba btellus bfames ba ba ba ba bquis ba bdiam.;2017-03-08 07:09:56.096000;629;;
017;TRL028;Beget bat bquis ba ba ba beni ba.;2017-03-08 07:10:05.629000;209;;
017;XLW275;Bpede bat ba but bnetus ba ba.;2017-03-08 07:10:16.197000;515;;
017;UBJ603;Benim bve ba ba ba beros bnec.;2017-03-08 07:10:20.955000;629;;
017;XLW275;Bnunc bin ba but bnam bmi barcu ba ba.;2017-03-08 07:10:55.764000;515;;
017;NUR218;Bnisi bve ba bsodales blibero ba.;2017-03-08 07:11:18.807000;517;509;500
017;NUR218;Barcu bin ba bin bcongue ba ba bnetus brutrum ba ba brutrum bac ba.;2017-03-08 07:12:16.242000;517;509;500
017;USD901;Bcras beu ba.;2017-03-08 07:13:41.706000;629;;
017;USD901;Berat bin ba bcum but bnisi bamet bhac.;2017-03-08 07:14:09.956000;629;;
017;YGL283;Bcras bmi.;2017-03-08 07:14:26.762000;409;;
017;USD901;Beros bad.;2017-03-08 07:14:34.140000;629;;
017;YGL283;Bquam bid.;2017-03-08 07:14:52.037000;409;;
017;EJH762;Beget beu ba bmattis ba.;2017-03-08 07:14:53.926000;107;;
017;YGL283;Burna but bat ba ba burna ba ba bmi bduis bnon bmi.;2017-03-08 07:15:12.154000;409;;
017;USD901;Beros bmi.;2017-03-08 07:15:12.466000;629;;
017;YGL283;Belit bid ba baptent bsit ba bduis bcum ba blibero bhendrerit bpretium ba bac bmagna ba ba bid.;2017-03-08 07:15:47.880000;409;;
017;NKE126;Beros bin.;2017-03-08 07:15:50.274000;413;;
017;MHU637;Bnisi bve beu bhac ba ba bin.;2017-03-08 07:15:57.564000;513;;
017;USD901;Bnisl bve ba bin bnetus ba bnetus bcursus.;2017-03-08 07:16:34.420000;629;;
017;DZV145;Belit bad ba bid bnon bleo beu bmi.;2017-03-08 07:16:48.828000;517;;
017;USD901;Bnunc bac.;2017-03-08 07:17:05.018000;629;;
017;DZV145;Barcu beu ba blacus ba bodio ba ba.;2017-03-08 07:17:30.069000;517;;
017;ZDI213;Bnisl bet ba bper ba bsuscipit belit but ba beu.;2017-03-08 07:18:38.452000;509;409;400
017;SNI285;Burna beu.;2017-03-08 07:19:09.968000;507;;
017;SNI285;Bnunc but ba binceptos beros ba ba ba.;2017-03-08 07:19:26.343000;507;;
017;DZO637;Beget bac ba beu bfusce bad ba beu.;2017-03-08 07:19:35.712000;513;;
017;SNI285;Borci bac ba bper bnunc bodio bid ba ba ba bpotenti.;2017-03-08 07:19:52.979000;507;;
017;PMN417;Bquis bet ba ba ba.;2017-03-08 07:20:01.748000;509;409;400
017;SNI285;Bodio but ba bdis bmi ba baliquam bet ba bquam bet.;2017-03-08 07:20:13.061000;507;;
017;NKE126;Bcras bin ba berat bodio baptent ba.;2017-03-08 07:20:16.384000;209;;
017;CQU695;Burna but.;2017-03-08 07:20:32.130000;629;;
017;SNI285;Bduis beu ba bmi bplatea bmagnis bad bvitae bac ba bdis.;2017-03-08 07:20:33.726000;507;;
017;CQU695;Belit bve.;2017-03-08 07:20:58.649000;629;;
017;SNI285;Bdiam bac bat bquis bquam ba ba btellus bpede bdui bet.;2017-03-08 07:20:59.585000;507;;
017;SNI285;Borci bin bnisl ba ba bdolor bin ba bodio bdui ba.;2017-03-08 07:21:15.663000;507;;
017;CQU695;Barcu bin ba bleo bullamcorper ba.;2017-03-08 07:21:21.632000;629;;
017;TEP325;Burna beu bquam ba blectus ba blectus bac ba bmus.;2017-03-08 07:21:38.651000;209;;
017;CQU695;Bdiam bat ba bdictumst.;2017-03-08 07:21:43.057000;629;;
017;SNI285;Bnibh bet bat.;2017-03-08 07:21:47.300000;507;;
017;SIW958;Bdiam but ba ba ba bid ba ba ba baptent ba blobortis bduis ba ba bsit ba bve.;2017-03-08 07:22:12.573000;607;;
017;ZDI213;Berat bve ba bin.;2017-03-08 07:22:21.852000;509;;
017;FMU279;Bquis bve bdiam bpede bsemper ba bconsectetuer bsem.;2017-03-08 07:22:35.934000;413;;
017;FMU279;Bnisl bat.;2017-03-08 07:22:58.726000;413;;
017;RHX208;Bante bmi bin bpede bsemper bvelit.;2017-03-08 07:22:59.242000;409;;
017;FMU279;Barcu bve ba.;2017-03-08 07:23:23.130000;413;;
017;RHX208;Bcras but ba berat ba ba.;2017-03-08 07:23:29.355000;409;;
017;ZDI213;Bnisi bac bin bmi bet bmolestie ba ba.;2017-03-08 07:24:14.230000;509;;
017;ARS065;Bnunc bat ba bcras bid ba ba bad bid ba.;2017-03-08 07:25:50.464000;409;;
017;DZO637;Borci bet ba ba bmi blorem ba bparturient bac bad baugue ba ba.;2017-03-08 07:26:54.440000;513;273;200
017;DZO637;Burna bet ba bsapien ba but.;2017-03-08 07:27:37.446000;513;243;200
017;EJH762;Belit bin.;2017-03-08 07:27:49.727000;107;;
017;EJH762;Bnibh bve ba bin bsem ba bsem.;2017-03-08 07:28:43.366000;107;;
017;WQB451;Bquam bid ba bmollis ba but bnisi ba ba bvulputate bmassa bat ba ba ba.;2017-03-08 07:31:03.276000;507;401;400
017;WRT608;Barcu bat berat bplatea.;2017-03-08 07:31:15.306000;409;;
017;WQB451;Borci bac.;2017-03-08 07:31:28.898000;507;;
017;WQB451;Bcras bin blaoreet bamet ba ba bsem ba bnec.;2017-03-08 07:31:47.566000;507;;
017;WQB451;Berat bve but ba bmi.;2017-03-08 07:32:06.320000;507;;
017;WBH162;Borci bad ba.;2017-03-08 07:32:21.280000;629;;
017;WQB451;Bnibh bet ba bnunc.;2017-03-08 07:32:30.394000;507;;
017;RQJ940;Bpede bac ba ba bridiculus bvelit bat bmi bpurus.;2017-03-08 07:32:35.318000;513;;
017;WQB451;Benim bet ba bprimis.;2017-03-08 07:32:46.092000;507;;
017;TZO690;Bcras bin ba bquam ba bnam.;2017-03-08 07:32:54.984000;409;;
017;WQB451;Bpede bid ba beu beni bvel bmi beros ba.;2017-03-08 07:33:01.465000;507;;
017;CJQ075;Bquam bmi ba ba.;2017-03-08 07:33:25.691000;511;;
017;WBH162;Barcu bet bac.;2017-03-08 07:33:26.497000;629;;
017;RQJ940;Bquam bin.;2017-03-08 07:33:30.011000;513;;
017;WQB451;Bante bmi bat bhac ba bodio ba burna ba.;2017-03-08 07:33:47.887000;507;;
017;WBH162;Bamet but bad bcum bfaucibus bac btellus bduis.;2017-03-08 07:33:54.829000;629;;
017;TZO690;Bduis bac beu ba bhac ba ba bcursus ba bduis beu ba.;2017-03-08 07:34:07.973000;409;;
017;RQJ940;Benim bve ba berat ba ba ba bmi.;2017-03-08 07:34:51.616000;513;;
017;ERC382;Bnisl bin bnonummy bmassa bmi ba bnon ba bneque bmi ba bet bper.;2017-03-08 07:35:57.656000;413;;
017;NUX358;Bante bet bac bdonec bve ba ba beu ba.;2017-03-08 07:37:02.518000;409;;
017;PMG926;Beros bid ba ba ba ba ba ba baptent.;2017-03-08 07:37:34.208000;517;;
017;YHB831;Burna but ba ba ba bet bquam bmassa best ba ba.;2017-03-08 07:37:41.356000;517;505;500
017;OTS758;Barcu but ba ba biaculis bsit.;2017-03-08 07:38:24.780000;629;;
017;OTS758;Barcu bad beu ba ba ba ba ba ba ba btincidunt.;2017-03-08 07:39:12.289000;629;;
017;QMA357;Bdiam bac bnonummy baugue bnibh benim.;2017-03-08 07:39:26.569000;209;;
017;GIJ387;Bnisl bet.;2017-03-08 07:39:43.195000;107;;
017;YDL247;Bdiam bet bid bper bad ba ba ba ba ba.;2017-03-08 07:39:50.591000;511;;
017;OTS758;Bnunc bet ba ba ba bnibh ba ba ba bsit bmi.;2017-03-08 07:39:58.315000;629;;
017;GIJ387;Bquis bmi bconubia ba bsociis ba bnec ba.;2017-03-08 07:40:14.519000;107;;
017;QBR938;Bante bve ba ba bvel.;2017-03-08 07:40:20.926000;409;;
017;RQJ940;Bdiam beu ba blobortis ba ba bnonummy bcum.;2017-03-08 07:40:39.404000;513;;
017;PMG926;Bnisl but ba bnisi blitora ba.;2017-03-08 07:40:44.699000;517;;
017;QDR380;Beget beu but bid ba ba.;2017-03-08 07:40:55.203000;209;;
017;WTB963;Bnisl bad.;2017-03-08 07:41:22.536000;515;;
017;YDL247;Bante bet ba ba best bodio belit.;2017-03-08 07:41:42.540000;511;;
017;ERC382;Beros bve ba ba ba ba bmi ba beu ba brisus ba bfelis ba.;2017-03-08 07:43:17.199000;209;;
017;YDL247;Barcu bad ba bin ba ba bid.;2017-03-08 07:44:22.318000;511;;
017;JCM567;Borci bac.;2017-03-08 07:44:36.404000;513;273;200
017;GQV369;Beget bmi.;2017-03-08 07:45:16.802000;413;;
017;RAI572;Bdiam bad ba bet bper.;2017-03-08 07:45:22.415000;409;;
017;YGL283;Bnibh bve.;2017-03-08 07:46:04.900000;409;;
017;CSW718;Bnibh but.;2017-03-08 07:46:24.601000;515;;
017;KSX968;Bnibh bmi begestas bmolestie.;2017-03-08 07:49:02.664000;507;;
017;KSX968;Benim but ba ba ba bnec bnisl ba btellus ba.;2017-03-08 07:49:20.065000;507;;
017;YBJ023;Beget bac beu blacus bcongue ba.;2017-03-08 07:50:43.752000;409;;
